Bronx-77-025,Grenadier Realty Apartments,1610 Sedgwick Ave,Bronx,NY,10453
72-053,Washington Hts Acad (M366),202 Sherman Ave,New York,NY,10034
72-061,PS 52,650 Academy Street,New York,NY,10034
72-063,Washington Hts Acad (M366),202 Sherman Ave,New York,NY,10034
72-064,PS 52,650 Academy Street,New York,NY,10034
72-065,Washington Hts Acad (M366),202 Sherman Ave,New York,NY,10034
72-070,PS/MS 278,421 West 219 Street,New York,NY,10034
72-077,PS 173,306 Ft Washington Avenue,New York,NY,10033
72-078,The Mirabal Sisters School,21 Jumel Place,New York,NY,10032
72-082,The Mirabal Sisters School,21 Jumel Place,New York,NY,10032
73-004,Norman Thomas HS,111 East 33 Street,New York,NY,10016
73-005,Norman Thomas HS,111 East 33 Street,New York,NY,10016
73-006,Norman Thomas HS,111 East 33 Street,New York,NY,10016
73-007,Norman Thomas HS,111 East 33 Street,New York,NY,10016
73-008,Norman Thomas HS,111 East 33 Street,New York,NY,10016
73-016,PS 59,233 East 56 Street,New York,NY,10022
73-017,MS 114,331 East 91 Street,New York,NY,10128
73-018,PS 59,233 East 56 Street,New York,NY,10022
73-019,PS 59,233 East 56 Street,New York,NY,10022
73-020,PS 59,233 East 56 Street,New York,NY,10022
73-021,PS 59,233 East 56 Street,New York,NY,10022
73-022,PS 59,233 East 56 Street,New York,NY,10022
73-023,PS 59,233 East 56 Street,New York,NY,10022
73-024,Knickerbocker Plaza,1751 2nd Avenue,New York,NY,10128
73-025,PS 59,233 East 56 Street,New York,NY,10022
73-026,PS 59,233 East 56 Street,New York,NY,10022
73-029,HS of Art & Design,249 East 56 Street,New York,NY,10022
73-030,PS 198,1700 3 Avenue,New York,NY,10128
73-031,PS 198,1700 3 Avenue,New York,NY,10128
73-032,HS of Art & Design,249 East 56 Street,New York,NY,10022
73-033,HS of Art & Design,249 East 56 Street,New York,NY,10022
73-034,HS of Art & Design,249 East 56 Street,New York,NY,10022
73-035,HS of Art & Design,249 East 56 Street,New York,NY,10022
73-036,HS of Art & Design,249 East 56 Street,New York,NY,10022
73-037,HS of Art & Design,249 East 56 Street,New York,NY,10022
73-038,HS of Art & Design,249 East 56 Street,New York,NY,10022
73-039,HS of Art & Design,249 East 56 Street,New York,NY,10022
73-040,HS of Art & Design,249 East 56 Street,New York,NY,10022
73-041,HS of Art & Design,249 East 56 Street,New York,NY,10022
73-044,PS 198,1700 3 Avenue,New York,NY,10128
73-046,Central Syn Pavilion,652 Lexington Avenue,New York,NY,10022
73-047,HS of Art & Design,249 East 56 Street,New York,NY,10022
73-049,YM & YWHA (Lex. Ave),1395 Lexington Avenue,New York,NY,10128
73-050,PS 183,419 East 66 Street,New York,NY,10065
73-051,Park East Synagogue,163 East 67 Street,New York,NY,10065
73-052,Park East Synagogue,163 East 67 Street,New York,NY,10065
73-054,Park East Synagogue,163 East 67 Street,New York,NY,10065
73-055,Park East Synagogue,163 East 67 Street,New York,NY,10065
73-057,Park East Synagogue,163 East 67 Street,New York,NY,10065
73-059,Park East Synagogue,163 East 67 Street,New York,NY,10065
73-069,Robert Wagner Middle School,225 East 75 St,New York,NY,10021
73-076,PS 169,110 East 88 Street,New York,NY,10128
73-084,Knickerbocker Plaza,1751 2nd Avenue,New York,NY,10128
73-085,PS 169,110 East 88 Street,New York,NY,10128
73-091,Rupert Yorkville Towers Condominium,1619 3 Avenue,New York,NY,10128
73-093,MS 114,331 East 91 Street,New York,NY,10128
74-010,PS 15,333 East 4 Street,New York,NY,10009
74-016,PS 15,333 East 4 Street,New York,NY,10009
74-022,PS 15,333 East 4 Street,New York,NY,10009
74-027,PS 34,730 East 12 Street,New York,NY,10009
74-028,PS 34,730 East 12 Street,New York,NY,10009
74-043,Stuyvesant Town II,10 Stuyvesant Oval,New York,NY,10009
74-044,Stuyvesant Town IV,283 Avenue C,New York,NY,10009
74-045,Peter Cooper Village,360 1 Avenue,New York,NY,10010
74-046,Stuyvesant Town IX,451 East 14 Street,New York,NY,10009
74-047,Stuyvesant Town IX,451 East 14 Street,New York,NY,10009
74-048,Stuyvesant Town IX,451 East 14 Street,New York,NY,10009
74-049,Peter Cooper Village,360 1 Avenue,New York,NY,10010
74-050,Peter Cooper Village,360 1 Avenue,New York,NY,10010
74-051,Peter Cooper Village,360 1 Avenue,New York,NY,10010
74-052,Peter Cooper Village,360 1 Avenue,New York,NY,10010
74-053,Stuyvesant Town V,545 East 14 Street,New York,NY,10009
74-061,PS 47 (Sch for Hearing Impaired),225 East 23 St,New York,NY,10010
74-071,Peter Cooper Village,360 1 Avenue,New York,NY,10010
74-073,Peter Cooper Village,360 1 Avenue,New York,NY,10010
74-074,PS 47 (Sch for Hearing Impaired),225 East 23 St,New York,NY,10010
74-075,PS 47 (Sch for Hearing Impaired),225 East 23 St,New York,NY,10010
74-076,Renwick Gardens,332 East 29 Street,New York,NY,10016
74-081,Renwick Gardens,332 East 29 Street,New York,NY,10016
74-083,Stuyvesant Town IV,283 Avenue C,New York,NY,10009
74-087,Armenian Church,630 2 Avenue,New York,NY,10016
74-092,Stuyvesant Town IV,283 Avenue C,New York,NY,10009
75-001,Clinton Sch for Writers and Artists,10 E 15 St,New York,NY,10003
75-002,Clinton Sch for Writers and Artists,10 E 15 St,New York,NY,10003
75-005,Clinton Sch for Writers and Artists,10 E 15 St,New York,NY,10003
75-006,Clinton Sch for Writers and Artists,10 E 15 St,New York,NY,10003
75-007,Clinton Sch for Writers and Artists,10 E 15 St,New York,NY,10003
75-013,IS 70,333 West 17 Street,New York,NY,10011
75-036,Fashion Institute of Technology,298 7 Avenue,New York,NY,10001
75-042,Fashion Institute of Technology,298 7 Avenue,New York,NY,10001
75-048,Fashion Institute of Technology,298 7 Avenue,New York,NY,10001
75-049,Fashion Institute of Technology,298 7 Avenue,New York,NY,10001
75-050,Fashion Institute of Technology,298 7 Avenue,New York,NY,10001
75-052,Norman Thomas H S,111 East 33 Street,New York,NY,10016
75-056,Norman Thomas H S,111 East 33 Street,New York,NY,10016
75-057,Norman Thomas H S,111 East 33 Street,New York,NY,10016
75-058,Norman Thomas H S,111 East 33 Street,New York,NY,10016
75-059,Covenant House,460 West 41 Street,New York,NY,10036
75-060,Fashion Institute of Technology,298 7 Avenue,New York,NY,10001
75-061,Fashion Institute of Technology,298 7 Avenue,New York,NY,10001
75-062,PS 33,281 9 Avenue,New York,NY,10001
75-064,Clinton Community Center,456 West 37 Street,New York,NY,10018
75-068,Andrew Heiskell Library,40 West 20 Street,New York,NY,10011
75-078,Elias Howe Primary Sch 51 Manhattan,525 W 44 St,New York,NY,10036
75-079,Manhattan Plaza L.P.,400 West 43 Street,New York,NY,10036
75-081,Local 802,322 West 48 Street,New York,NY,10036
75-086,PS 191,210 West 61 Street,New York,NY,10023
75-096,Lighthouse Guild,15 West 65 Street,New York,NY,10023
75-097,Lighthouse Guild,15 West 65 Street,New York,NY,10023
75-098,Lighthouse Guild,15 West 65 Street,New York,NY,10023
75-099,Lighthouse Guild,15 West 65 Street,New York,NY,10023
75-100,Lighthouse Guild,15 West 65 Street,New York,NY,10023
75-101,Fashion Institute of Technology,298 7 Avenue,New York,NY,10001
75-104,Covenant House,460 West 41 Street,New York,NY,10036
76-009,Park East Synagogue,163 East 67 Street,New York,NY,10065
76-011,PS 183,419 East 66 Street,New York,NY,10065
76-047,PS 6,45 East 81 Street,New York,NY,10028
76-066,Knickerbocker Plaza,1751 2nd Avenue,New York,NY,10128
76-067,Knickerbocker Plaza,1751 2nd Avenue,New York,NY,10128
76-068,Knickerbocker Plaza,1751 2nd Avenue,New York,NY,10128
76-071,Knickerbocker Plaza,1751 2nd Avenue,New York,NY,10128
23-011,SEASIDE LIBRARY,116-15 ROCKAWAY BEACH BLVD,,NY,11694
23-013,DAYTON TOWER WEST *10200,102-00 SHORE FRONT PARKWAY,,NY,11694
23-015,DAYTON BEACH PARK 8600,86-00 SHORE FRONT PARKWAY,Rockaway Beach,NY,11693
23-018,DAYTON TOWER WEST *10200,102-00 SHORE FRONT PARKWAY,,NY,11694
23-019,FIRST CONGREGATIONAL CHURCH,320 BEACH 94 STREET,Rockaway Beach,NY,11693
23-020,FIRST CONGREGATIONAL CHURCH,320 BEACH 94 STREET,Rockaway Beach,NY,11693
23-023,JASA BROOKDALE VILLAGE SENIOR CENTER,131 BEACH 19TH STREET,Far Rockaway,NY,11691
23-024,JASA BROOKDALE VILLAGE SENIOR CENTER,131 BEACH 19TH STREET,Far Rockaway,NY,11691
23-027,YOUNG ISRAEL OF FAR ROCKAWAY,716 BEACH 9 STREET,Far Rockaway,NY,11691
23-028,MS 53/IS 53 - BRIAN PICCOLO,10-45 NAMEOKE STREET,,NY,11691
23-029,MS 53/IS 53 - BRIAN PICCOLO,10-45 NAMEOKE STREET,,NY,11691
23-030,YOUNG ISRAEL OF FAR ROCKAWAY,716 BEACH 9 STREET,Far Rockaway,NY,11691
23-031,YOUNG ISRAEL OF FAR ROCKAWAY,716 BEACH 9 STREET,Far Rockaway,NY,11691
23-032,EVELYN & LOU GRN RES,19-15 SEAGIRT BLVD,Queens,NY,11691
23-033,EVELYN & LOU GRN RES,19-15 SEAGIRT BLVD,Queens,NY,11691
23-034,PS 215-LUCRETIA MOTT,535 BRIAR PL,Far Rockaway,NY,11691
23-039,YOUNG ISRAEL OF FAR ROCKAWAY,716 BEACH 9 STREET,Far Rockaway,NY,11691
24-018,PS 188 - KINGSBURY,218-12 Hartland Avenue,Flushing,NY,11364
24-053,THOMAS A. EDISON HS,165-65 84 AVENUE,Jamaica,NY,11432
24-071,PS 161-Arthur Ashe School,101-33 124 Street,Queens,NY,11419
26-015,PS 193-ALFRED J. KENNEDY,152-20 11 AVENUE,Queens,NY,11357
26-016,PS 193-ALFRED J. KENNEDY,152-20 11 AVENUE,Queens,NY,11357
26-023,BAYSIDE HS.,32-24 CORPORAL KENNEDY STREET,Queens,NY,11361
26-067,BAYSIDE HS,32-24 CORPORAL KENNEDY STREET,Queens,NY,11361
27-010,PS 82 HAMMOND,88-02 144 STREET,Queens,NY,11435
27-011,PS 82 HAMMOND,88-02 144 STREET,Queens,NY,11435
27-012,JHS 217-ROBERT A. VAN WYCK,85-05 144 STREET,Queens,NY,11435
27-031,PS 154-QUEENS,75-02 162 STREET,Queens,NY,11366
27-035,PS 154-QUEENS,75-02 162 STREET,Queens,NY,11366
30-001,MASPETH HIGH SCHOOL,54-40 74 STREET,,NY,11373
30-012,"PS 128-LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY",69-10 65 DR,,NY,11379
30-014,"PS 128-LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY",69-10 65 DR,,NY,11379
30-015,"PS 128-LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY",69-10 65 DR,,NY,11379
30-020,MASPETH HIGH SCHOOL,54-40 74 STREET,,NY,11373
30-032,MASPETH HIGH SCHOOL,54-40 74 STREET,,NY,11373
30-034,MASPETH HIGH SCHOOL,54-40 74 STREET,,NY,11373
30-035,PS 70 - Queens,30-44 43 Street,,NY,11103
30-043,CWV POST 870,39-46 61 Street,,NY,11377
30-044,CWV POST 870,39-46 61 Street,,NY,11377
30-045,ST. SEBASTIAN'S SCHOOL,39-76 58 STREET,,NY,11377
30-047,Woodside Library,54-22 Skillman Avenue,,NY,11377
30-063,PS-70 Queens,30-44 43 Street,,NY,11103
30-064,PS-70 Queens,30-44 43 Street,,NY,11103
30-068,PS-166 Henry Gradstein,33-09 35 Avenue,,NY,11106
30-070,PS-58 School of Heroes,72-50 Grand Avenue,Queens,NY,11378
30-071,Holy Cross Church,61-21 56 Road,Maspeth,NY,11378
30-072,PS 229 - Emanuel Kaplan,67-25 51 Road,Queens,NY,11377
31-008,JHS 226-VIRGIL I. GRISSOM,121-10 ROCKAWAY BOULEVARD,Queens,NY,11420
31-045,OCEAN VILLAGE,57-15 SHORE FRONT PARKWAY,Arverne,NY,11692
31-052,PS 215-LUCRETIA MOTT,5-35 BRIAR PLACE,Queens,NY,11691
31-053,PS 215-LUCRETIA MOTT,5-35 BRIAR PLACE,Queens,NY,11691
31-054,PS 215-LUCRETIA MOTT,5-35 BRIAR PLACE,Queens,NY,11691
31-058,BEACH 41ST STREET COMMUNITY CENTER,426 BEACH 40 ST,Queens,NY,11691
31-064,OCEAN VILLAGE,57-15 SHORE FRONT PARKWAY,Queens,NY,11692
32-015,P.S. 40-SAMUEL HUNTINGTON,109-20 UNION HALL STREET,Queens,NY,11433
32-016,P.S. 40-SAMUEL HUNTINGTON,109-20 UNION HALL STREET,Queens,NY,11433
32-022,P.S. 40-SAMUEL HUNTINGTON,109-20 UNION HALL STREET,Queens,NY,11433
32-025,P.S. 40-SAMUEL HUNTINGTON,109-20 UNION HALL STREET,Queens,NY,11433
32-026,P.S. 40-SAMUEL HUNTINGTON,109-20 UNION HALL STREET,Queens,NY,11433
32-027,P.S. 40-SAMUEL HUNTINGTON,109-20 UNION HALL STREET,Queens,NY,11433
32-028,P.S. 40-SAMUEL HUNTINGTON,109-20 UNION HALL STREET,Queens,NY,11433
32-036,PS 140-EDWARD K. ELLLINGTON,166-01 116 AVENUE,Queens,NY,11434
32-037,PS 140-EDWARD K. ELLLINGTON,166-01 116 AVENUE,Queens,NY,11434
32-038,PS 140-EDWARD K. ELLLINGTON,166-01 116 AVENUE,Queens,NY,11434
32-044,PS 140-EDWARD K. ELLLINGTON,166-01 116 AVENUE,Queens,NY,11434
32-045,PS 140-EDWARD K. ELLLINGTON,166-01 116 AVENUE,Queens,NY,11434
32-065,MS 72-CATHERINE & COUNT BASIE,133-25 GUY R BREWER BLVD.,Queens,NY,11434
32-066,MS 72-CATHERINE & COUNT BASIE,133-25 GUY R BREWER BLVD.,Queens,NY,11434
32-071,MS 72-CATHERINE & COUNT BASIE,133-25 GUY R BREWER BLVD.,Queens,NY,11434
34-010,Lexington School,26-26 75 Street,East Elmhurst,NY,11370
34-011,THE KOREAN CHURCH OF QUEENS,89-00 23 AVENUE,East Elmhurst,NY,11369
34-037,IS 145-JOSEPH PULITZER,33-34 80 STREET,Queens,NY,11372
34-039,LEXINGTON SCHOOL,26-26 75 STREET,East Elmhurst,NY,11370
34-040,Lexington School,26-26 75 STREET,East Elmhurst,NY,11370
34-041,Lexington School,26-26 75 STREET,East Elmhurst,NY,11370
34-042,LEXINGTON SCHOOL,26-26 75 STREET,East Elmhurst,NY,11370
35-040,"CORONA CONGREGATIONAL CHURCH, INC",102-19 34 AVENUE,Corona,NY,11368
35-041,"CORONA CONGREGATIONAL CHURCH, INC",102-19 34 AVENUE,Corona,NY,11368
35-045,"CORONA CONGREGATIONAL CHURCH, INC",102-19 34 AVENUE,Corona,NY,11368
35-049,LEXINGTON SCHOOL,26-26 75 STREET,East Elmshurst,NY,11370
35-050,THE KOREAN CHURCH OF QUEENS,89-00 23 AVENUE,East Elmhurst,NY,11369
35-051,THE KOREAN CHURCH OF QUEENS,89-00 23 AVENUE,East Elmhurst,NY,11369
36-022,PS 70-Queens,30-44 43 STREET,Astoria,NY,11103
36-023,PS 70-QUEENS,30-44 43 STREET,Astoria,NY,11103
36-024,PS 70-QUEENS,30-44 43 STREET,Astoria,NY,11103
36-025,PS 70-QUEENS,30-44 43 STREET,Astoria,NY,11103
36-027,PS 70-QUEENS,30-44 43 STREET,Astoria,NY,11103
36-028,PS 70-QUEENS,30-44 43 STREET,Astoria,NY,11103
36-029,PS 70-QUEENS,30-44 43 STREET,Astoria,NY,11103
36-030,PS 70-QUEENS,30-44 43 STREET,Astoria,NY,11103
36-031,PS 70-QUEENS,30-44 43 STREET,Astoria,NY,11103
36-032,PS 70-QUEENS,30-44 43 STREET,Astoria,NY,11103
36-043,PS 70-QUEENS,30-44 43 STREET,Astoria,NY,11103
36-050,LEXINGTON SCHOOL,26-26 75 STREET,East Elmhurst,NY,11370
36-051,PS 70-QUEENS,30-44 43 STREET,Astoria,NY,11103
36-064,Frank Sinatra HS,35-12 35 AVENUE,Queens,NY,11106
37-002,ASTORIA COMMUNITY CENTER,4-05 ASTORIA BOULEVARD,Long Island City,NY,11102
37-001,GOODWILL APARTMENTS,4-21 27 AVENUE,Astoria,NY,11102
37-003,ASTORIA COMMUNITY CENTER,4-05 ASTORIA BOULEVARD,Long Island City,NY,11102
37-004,ASTORIA COMMUNITY CENTER,4-05 ASTORIA BOULEVARD,Long Island City,NY,11102
37-012,QUEENSBRIDGE NORTH COMM CENTER,10-25 41 AVE,Long Island City,NY,11101
37-013,QUEENSBRIDGE NORTH COMM CENTER,10-25 41 AVE,Long Island City,NY,11101
37-014,QUEENSBRIDGE NORTH COMM CENTER,10-25 41 AVE,Long Island City,NY,11101
37-015,QUEENSBRIDGE NORTH COMM CENTER,10-25 41 AVE,Long Island City,NY,11101
37-016,QUEENSBRIDGE NORTH COMM CENTER,10-25 41 AVE,Long Island City,NY,11101
37-017,QUEENSBRIDGE NORTH COMM CENTER,10-25 41 AVE,Long Island City,NY,11101
37-022,NEW YORK IRISH CENTER,10-40 JACKSON AVENUE,Long Island City,NY,11101
37-045,PS 88-SENECA,60-85 CATALPA AVENUE,Queens,NY,11385
37-046,PS 88-SENECA,60-85 CATALPA AVENUE,Queens,NY,11385
37-047,PS 88-SENECA,60-85 CATALPA AVENUE,Queens,NY,11385
37-054,PS 88-SENECA,60-85 CATALPA AVENUE,Queens,NY,11385
39-039,PS 69 JACKSON HEIGHTS,77-02 37th Ave,Queens,NY,11372
40-008,ST ANDREWS AVELLINO SCHOOL,35-50 158 STREET,Queens,NY,11358
40-009,ST ANDREWS AVELLINO SCHOOL,35-50 158 STREET,Queens,NY,11358
40-011,ST ANDREWS AVELLINO SCHOOL,35-50 158 STREET,Queens,NY,11358
40-012,ST ANDREWS AVELLINO SCHOOL,35-50 158 STREET,Queens,NY,11358
40-020,ST ANDREWS AVELLINO SCHOOL,35-50 158 STREET,Queens,NY,11358
40-046,BLAND COMMUNITY CENTER,133-36 ROOSEVELT AVE,Flushing,NY,11354
61-002,BRIGHTON HEIGHTS REF CH,320 ST MARKS PLACE,Staten Island,NY,10301
61-003,BRIGHTON HEIGHTS REF CH,320 ST MARKS PLACE,Staten Island,NY,10301
61-013,PS 18 JOHN G WHITTIER,221 BROADWAY,Staten Island,NY,10310
61-014,PS 18 JOHN G WHITTIER,221 BROADWAY,Staten Island,NY,10310
61-016,PS 18 JOHN G WHITTIER,221 BROADWAY,Staten Island,NY,10310
61-040,IS 61 WILLIAM A MORRIS,445 CASTLETON AVENUE,Staten Island,NY,10301
62-001,SAINT PAULÕS UNITED METHODIST CHURCH,7558 AMBOY ROAD,Staten Island,NY,10307
62-004,SAINT PAULÕS UNITED METHODIST CHURCH,7558 AMBOY ROAD,Staten Island,NY,10307
62-006,SAINT PAULÕS UNITED METHODIST CHURCH,7558 AMBOY ROAD,Staten Island,NY,10307
62-050,PS 32 GIFFORD SCHOOL,232 Barlow Avenue,Staten Island,NY,10308
62-051,PS 32 GIFFORD SCHOOL,232 Barlow Avenue,Staten Island,NY,10308
62-052,PS 32 GIFFORD SCHOOL,232 Barlow Avenue,Staten Island,NY,10308
62-053,PS 32 GIFFORD SCHOOL,232 Barlow Avenue,Staten Island,NY,10308
62-055,PS 32 GIFFORD SCHOOL,232 Barlow Avenue,Staten Island,NY,10308
New Paltz-02,New Paltz Middle School Gym,2 S Manheim Blvd,NEW PALTZ,NY,12561
New Paltz-03,New Paltz Community Room,3 Veterans Drive,NEW PALTZ,NY,12561
New Paltz-07,New Paltz Community Room,3 Veterans Drive,NEW PALTZ,NY,12561
